year,title,imdbid,id,rating,directors,writers,cast,directors_male,directors_female,writers_male,writers_female,cast_male,cast_female
2007,Naissance des pieuvres,869977.0,3989,3,-1.0,-1.0,-7.0,0.0,1.0,0.0,1.0,3.0,10.0
2018,"Kissing Booth, The",3799232.0,8214,3,1.0,0.0,11.5,1.0,0.0,1.0,1.0,21.0,9.5
1985,Out of Africa,89755.0,6155,3,0.5,1.0,12.0,0.5,0.0,3.0,2.0,20.0,8.0
2007,Dialogue avec mon jardinier,825244.0,6286,1,1.0,4.0,9.0,1.0,0.0,4.0,0.0,18.5,9.5
2008,Dr. Horrible&#39;s Sing-Along Blog,1227926.0,8387,0,1.0,5.0,9.0,1.0,0.0,5.0,0.0,16.0,7.0
2011,Shame,1723811.0,3511,1,1.0,2.0,-5.5,1.0,0.0,2.0,0.0,9.0,14.5
2012,Looper,1276104.0,3562,1,-0.5,-0.5,29.5,0.0,0.5,0.0,0.5,48.5,19.0
1986,"Name Of The Rose, The",91605.0,7333,0,0.0,5.0,56.5,0.0,0.0,5.0,0.0,63.0,6.5
2008,"Spirit, The",831887.0,4805,2,1.0,1.5,24.0,1.0,0.0,1.5,0.0,35.5,11.5
2013,"Returned, The",2093270.0,6110,3,1.0,2.0,22.5,1.0,0.0,2.0,0.0,33.5,11.0
2005,Sophie Scholl - Die letzten Tage,426578.0,1044,3,1.0,1.0,18.0,1.0,0.0,1.0,0.0,27.0,9.0
1965,Repulsion,59646.0,2338,3,1.0,3.0,2.5,1.0,0.0,3.0,0.0,15.0,12.5
2013,Inside Llewyn Davis,2042568.0,4814,1,2.0,2.0,32.5,2.0,0.0,2.0,0.0,48.0,15.5
2011,Teen Spirit,1845866.0,4418,3,1.0,1.0,-4.0,1.0,0.0,2.0,1.0,9.5,13.5
2011,About Sunny,1198199.0,5543,3,2.0,1.0,-3.5,2.0,0.0,1.0,0.0,7.5,11.0
1994,Amateur,109093.0,1571,3,1.0,1.0,12.5,1.0,0.0,1.0,0.0,20.0,7.5
2010,Yu-Gi-Oh! 3D: Bonds Beyond Time,1587157.0,9350,1,2.0,3.0,17.0,2.0,0.0,3.0,0.0,27.5,10.5
2020,Like a Boss,7545266.0,8964,3,1.0,2.0,-26.5,1.0,0.0,3.0,1.0,11.5,38.0
1993,Sonatine,108188.0,2847,0,1.0,1.0,15.0,1.0,0.0,1.0,0.0,17.0,2.0
2006,Nacho Libre,457510.0,2026,0,1.0,2.0,40.5,1.0,0.0,2.0,0.0,46.0,5.5
2000,Coyote Ugly,200550.0,1093,3,1.0,-1.0,17.5,1.0,0.0,0.0,1.0,61.0,43.5
2004,Ae Fond Kiss...,380366.0,349,2,1.0,1.0,2.0,1.0,0.0,1.0,0.0,14.0,12.0
1992,Hard Boiled,104684.0,7245,0,1.0,3.0,7.0,1.0,0.0,3.0,0.0,9.5,2.5
1977,Alucarda,75666.0,8985,3,1.0,3.0,-5.0,1.0,0.0,5.0,2.0,11.0,16.0
2014,Wir sind die Neuen,3777462.0,5619,3,1.0,1.0,-3.0,1.0,0.0,1.0,0.0,6.0,9.0
2008,Passengers,449487.0,1164,3,1.0,0.5,8.5,1.0,0.0,0.5,0.0,13.0,4.5
2019,Little Women,3281548.0,8949,3,-1.0,-2.0,20.0,0.0,1.0,0.0,2.0,67.5,47.5
2004,Collateral,369339.0,2544,1,1.0,1.0,44.0,1.0,0.0,1.0,0.0,68.5,24.5
2009,Public Enemies,1152836.0,371,1,1.0,2.0,130.5,1.0,0.0,3.0,1.0,158.5,28.0
2004,"Stepford Wives, The",327162.0,1131,3,1.0,0.0,7.5,1.0,0.0,1.0,1.0,48.5,41.0
1941,Murder by Invitation,33928.0,6171,3,1.0,1.0,10.5,1.0,0.0,1.0,0.0,14.5,4.0
2009,District 9,1136608.0,468,1,1.0,0.0,40.0,1.0,0.0,1.0,1.0,53.5,13.5
2017,Canaries,4082644.0,8374,3,1.0,1.0,8.5,1.0,0.0,1.0,0.0,14.0,5.5
2007,"Kite Runner, The",419887.0,652,0,1.0,2.0,33.5,1.0,0.0,2.0,0.0,42.5,9.0
2010,"Spy Next Door, The",1273678.0,2093,3,1.0,5.0,13.0,1.0,0.0,5.0,0.0,23.5,10.5
2004,"Place Promised in Our Early Days, The",381348.0,3772,1,1.5,2.0,12.5,1.5,0.0,2.0,0.0,21.0,8.5
2020,"Half of It, The",9683478.0,9126,3,-1.0,-1.0,9.5,0.0,1.0,0.0,1.0,22.0,12.5
1984,Zwei Nasen tanken Super,88459.0,9722,1,1.0,2.0,6.0,1.0,0.0,2.0,0.0,14.0,8.0
1994,Giorgino,109900.0,3133,3,1.0,2.0,-0.5,1.0,0.0,2.0,0.0,10.5,11.0
2012,"Amazing Spider-Man, The",948470.0,3399,2,1.0,6.0,44.0,1.0,0.0,6.0,0.0,69.0,25.0
2003,April&#39;s Shower,325007.0,8794,3,-1.0,-1.0,-2.0,0.0,1.0,0.0,1.0,10.0,12.0
2008,RocknRolla,1032755.0,1495,1,1.0,1.0,35.5,1.0,0.0,1.0,0.0,43.5,8.0
2007,Tricks,1094278.0,1802,3,1.0,1.0,9.0,1.0,0.0,1.0,0.0,20.0,11.0
2012,Battleship,1440129.0,3192,1,1.0,2.0,105.5,1.0,0.0,2.0,0.0,135.5,30.0
2011,"Inbetweeners Movie, The",1716772.0,2695,1,1.0,2.0,11.0,1.0,0.0,2.0,0.0,27.5,16.5
1966,La battaglia di Algeri,58946.0,658,1,1.0,3.0,5.5,1.0,0.0,3.0,0.0,6.5,1.0
2008,Wanted,493464.0,80,1,1.0,5.5,12.5,1.0,0.0,5.5,0.0,22.5,10.0
2007,Ten Inch Hero,829297.0,3663,3,1.0,-1.0,10.5,1.0,0.0,0.0,1.0,13.5,3.0
2010,"Last Song, The",1294226.0,5990,3,-1.0,3.0,7.0,0.0,1.0,3.0,0.0,32.5,25.5
1965,"Flight of the Phoenix, The",59183.0,3432,0,1.0,2.0,13.5,1.0,0.0,2.0,0.0,14.5,1.0
2010,Let Me In,1228987.0,1649,1,1.0,3.0,11.5,1.0,0.0,3.0,0.0,19.5,8.0
2009,Attack on Leningrad,432314.0,3838,3,1.0,1.5,24.0,1.0,0.0,1.5,0.0,54.0,30.0
2008,I Can&#39;t Think Straight,830570.0,5584,3,1.0,0.5,-2.5,1.0,0.0,1.0,0.5,15.5,18.0
2012,Sinister,1922777.0,3589,2,1.0,1.0,3.0,1.0,0.0,1.0,0.0,11.0,8.0
1989,"Sex, Lies, and Videotape",98724.0,2065,2,1.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,3.0
2015,"Milyy Khans, dorogoy Pyotr",3817188.0,7484,1,1.0,2.0,-1.0,1.0,0.0,2.0,0.0,4.0,5.0
2011,Rango,1192628.0,2120,1,1.0,4.0,14.5,1.0,0.0,4.0,0.0,22.5,8.0
2021,"Hitman&#39;s Wife&#39;s Bodyguard, The",8385148.0,9984,0,1.0,5.0,29.0,1.0,0.0,5.0,0.0,51.0,22.0
1940,Strange Cargo,33105.0,1357,0,1.0,2.0,30.0,1.0,0.0,3.0,1.0,32.0,2.0
2004,"Perfect Score, The",314498.0,5673,3,1.0,5.0,7.5,1.0,0.0,5.0,0.0,22.5,15.0
2018,Creed II,6343314.0,8518,3,1.0,3.0,116.0,1.0,0.0,3.0,0.0,188.5,72.5
2003,Daredevil,287978.0,2193,0,1.0,1.0,49.0,1.0,0.0,1.0,0.0,63.0,14.0
2003,Camp,342167.0,4511,3,1.0,1.0,14.0,1.0,0.0,1.0,0.0,29.5,15.5
2012,Bletchley Circle,2275990.0,5279,3,-0.5,1.0,13.5,1.0,1.5,1.0,0.0,36.0,22.5
1986,Back to School,90685.0,4591,1,1.0,6.5,20.0,1.0,0.0,6.5,0.0,41.0,21.0
2020,Jiu Jitsu,9624766.0,9342,1,1.0,2.0,21.0,1.0,0.0,2.0,0.0,25.5,4.5
2015,"Blackcoat&#39;s Daughter, The",3286052.0,8050,3,1.0,1.0,-6.0,1.0,0.0,1.0,0.0,9.5,15.5
1973,Lady Snowblood,158714.0,6733,3,1.0,3.0,5.5,1.0,0.0,3.0,0.0,11.5,6.0
1999,Sonnenallee,177242.0,790,1,1.0,3.0,17.0,1.0,0.0,4.0,1.0,30.0,13.0
2018,"Happytime Murders, The",1308728.0,8977,3,1.0,1.5,18.5,1.0,0.0,2.0,0.5,33.0,14.5
2013,Love &amp; Air Sex,2388759.0,5140,3,1.0,3.0,-4.0,1.0,0.0,3.0,0.0,25.5,29.5
2011,Thor,800369.0,2252,3,1.0,5.5,47.5,1.0,0.0,6.0,0.5,64.5,17.0
1978,Grease,77631.0,753,3,1.0,3.0,10.0,1.0,0.0,3.0,0.0,37.0,27.0
2012,Shelter,2254131.0,4177,3,1.0,1.0,3.0,1.0,0.0,1.0,0.0,5.0,2.0
2016,Nowhere Boys: The Book of Shadows,4836736.0,8068,3,1.0,4.0,6.0,1.0,0.0,4.0,0.0,17.5,11.5
2008,Iron Man,371746.0,190,2,1.0,7.0,35.0,1.0,0.0,7.0,0.0,58.5,23.5
2009,"She, a Chinese",1389374.0,1410,2,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0
2001,"Breed, The",265104.0,4323,0,1.0,0.0,11.0,1.0,0.0,1.0,1.0,17.0,6.0
2004,Finding Neverland,308644.0,1871,3,1.0,2.0,9.5,1.0,0.0,2.0,0.0,34.0,24.5
2015,"Lobster, The",3464902.0,6614,3,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21.5,16.5
2000,How the Grinch Stole Christmas,170016.0,7928,3,1.0,2.0,18.0,1.0,0.0,2.0,0.0,39.5,21.5
2007,Se upp f&ouml;r d&aring;rarna,959342.0,4060,3,-1.0,-1.0,6.0,0.0,1.0,0.0,1.0,19.0,13.0
1967,Wait Until Dark,62467.0,3597,3,1.0,2.0,5.5,1.0,0.0,2.0,0.0,9.0,3.5
2012,Safety Not Guaranteed,1862079.0,3351,3,1.0,1.0,11.0,1.0,0.0,1.0,0.0,20.0,9.0
2016,Money Monster,2241351.0,6929,3,-1.0,3.5,38.0,0.0,1.0,4.0,0.5,82.0,44.0
2002,Neko no ongaeshi (The cat returns),347618.0,1551,3,1.0,-2.0,4.5,1.0,0.0,1.0,3.0,24.0,19.5
1993,A perfect world,107808.0,7611,1,1.0,1.0,26.5,1.0,0.0,1.0,0.0,37.5,11.0
1992,Passion Fish,105107.0,2349,3,1.0,1.0,-5.5,1.0,0.0,1.0,0.0,11.0,16.5
1952,Tarzan&#39;s Savage Fury,45220.0,9701,0,1.0,2.0,7.0,1.0,0.0,3.0,1.0,8.0,1.0
2013,Man of Tai Chi,2016940.0,4908,3,1.0,1.0,12.5,1.0,0.0,1.0,0.0,14.5,2.0
2019,See You Yesterday,8743064.0,8834,3,0.0,0.0,4.5,0.0,0.0,0.0,0.0,16.0,11.5
2010,Sex and the city 2,1261945.0,835,3,1.0,1.0,23.0,1.0,0.0,2.0,1.0,86.0,63.0
2001,Save the Last Dance,206275.0,4796,3,1.0,1.0,-5.5,1.0,0.0,2.0,1.0,29.5,35.0
2002,All or Nothing,286261.0,3312,3,1.0,1.0,13.5,1.0,0.0,1.0,0.0,29.0,15.5
2007,"Messengers, The",425430.0,5042,3,1.0,2.0,4.5,1.0,0.0,2.0,0.0,11.5,7.0
1926,"General, The",17925.0,1310,0,2.0,7.0,31.0,2.0,0.0,7.0,0.0,33.0,2.0
2009,Tales from the Catholic Church of Elvis!,1082876.0,6829,3,1.0,0.0,7.5,1.0,0.0,0.0,0.0,21.5,14.0
1993,Body Snatchers,106452.0,5521,3,1.0,6.0,11.5,1.0,0.0,6.0,0.0,18.0,6.5
1900,Sherlock Holmes Baffled,291476.0,1594,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1998,Practical Magic,120791.0,1219,3,1.0,1.5,-6.5,1.0,0.0,2.5,1.0,12.5,19.0
2007,"Man from Earth, The",756683.0,25,1,1.0,1.0,7.0,1.0,0.0,1.0,0.0,9.0,2.0
1981,La fuga de Segovia,82424.0,7477,0,1.0,3.0,50.5,1.0,0.0,3.0,0.0,55.5,5.0
2002,Frida,120679.0,1659,2,-1.0,0.5,8.0,0.0,1.0,2.5,2.0,24.0,16.0
2004,A Very Long Engagement,344510.0,1670,3,1.0,4.0,33.0,1.0,0.0,4.0,0.0,51.0,18.0
2002,"Bourne Identity, The",258463.0,128,1,1.0,2.0,44.0,1.0,0.0,2.0,0.0,49.0,5.0
2005,Brokeback Mountain,388795.0,2037,2,0.0,-1.0,16.0,0.0,0.0,1.0,2.0,34.5,18.5
1996,Brassed Off,115744.0,3038,3,1.0,1.0,35.0,1.0,0.0,1.0,0.0,48.0,13.0
2001,Dagon,264508.0,7340,3,1.0,1.0,6.5,1.0,0.0,1.0,0.0,14.5,8.0
2003,Soldier&#39;s Girl,324013.0,6997,3,1.0,1.0,9.0,1.0,0.0,1.0,0.0,12.0,3.0
2010,Buried,1462758.0,1650,1,1.0,0.5,8.5,1.0,0.0,0.5,0.0,13.0,4.5
1995,Judge Dredd,113492.0,7892,3,1.0,6.0,37.0,1.0,0.0,6.0,0.0,44.5,7.5
2016,Sing Street,3544112.0,6914,1,1.0,2.0,9.0,1.0,0.0,2.0,0.0,16.0,7.0
1970,Five Easy Pieces,65724.0,2984,3,1.0,-1.0,1.0,1.0,0.0,1.0,2.0,10.0,9.0
2013,CBGB,1786751.0,8920,1,1.0,0.5,28.0,1.0,0.0,1.0,0.5,39.0,11.0
1969,Paint Your Wagon,64782.0,1817,2,1.0,3.0,50.0,1.0,0.0,3.0,0.0,62.0,12.0
2004,In Search of Santa,439623.0,5038,3,1.0,1.5,3.0,1.0,0.0,1.5,0.0,9.0,6.0
2005,Star Wars: Revelations,457489.0,5252,3,1.0,-2.0,54.5,1.0,0.0,0.0,2.0,66.0,11.5
2013,Evil Dead,1288558.0,4024,3,-1.0,-0.5,2.0,0.0,1.0,0.5,1.0,7.5,5.5
2013,Identity Thief,2024432.0,3886,2,1.0,3.0,32.0,1.0,0.0,3.0,0.0,55.0,23.0
2006,Cars,317219.0,1946,1,2.0,7.0,41.5,2.0,0.0,7.0,0.0,60.0,18.5
1931,Monkey Business,22158.0,2384,1,1.0,2.5,14.5,1.0,0.0,2.5,0.0,22.0,7.5
1995,Serving in Silence,114395.0,3027,3,1.0,-1.0,2.0,1.0,0.0,0.0,1.0,14.0,12.0
2005,Must Love Dogs,417001.0,4150,2,1.0,0.0,10.0,1.0,0.0,1.0,1.0,26.5,16.5
2000,Finding Forrester,181536.0,7542,2,1.0,1.0,35.5,1.0,0.0,1.0,0.0,44.0,8.5
1934,"Lost Patrol, The",25423.0,1969,0,1.0,3.0,15.0,1.0,0.0,3.0,0.0,15.0,0.0
1999,EdTV,131369.0,5545,1,1.0,0.0,51.5,1.0,0.0,1.0,1.0,90.0,38.5
2021,Afterlife of the Party,11742798.0,10046,3,1.0,-1.0,-4.0,1.0,0.0,0.0,1.0,3.0,7.0
2002,May,303361.0,1110,3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,12.0,11.5
2012,"Dark Knight Rises, The",1345836.0,3437,1,1.0,5.0,275.5,1.0,0.0,5.0,0.0,318.0,42.5
2011,Haywire,1506999.0,2998,0,1.0,0.0,23.0,1.0,0.0,0.0,0.0,26.0,3.0
2006,Kamome Diner,483022.0,5704,3,-1.0,-1.0,-2.0,0.0,1.0,0.0,1.0,12.0,14.0
1993,Coneheads,106598.0,4636,3,1.0,2.0,29.0,1.0,0.0,2.5,0.5,41.0,12.0
2005,Junebug,418773.0,364,3,1.0,1.0,-21.0,1.0,0.0,1.0,0.0,56.5,77.5
1970,"Conformist, The",65571.0,5512,3,1.0,2.5,21.0,1.0,0.0,2.5,0.0,26.0,5.0
2017,Il demone di Laplace,5791732.0,9010,0,1.0,6.0,2.0,1.0,0.0,6.0,0.0,5.0,3.0
1980,Nine to Five (9 to 5),80319.0,863,3,1.0,-1.0,7.5,1.0,0.0,1.0,2.0,23.5,16.0
1990,Child&#39;s Play 2,99253.0,4706,3,1.0,2.0,12.0,1.0,0.0,2.0,0.0,17.0,5.0
1997,Clockwatchers,118866.0,1900,3,-1.0,-2.0,3.5,0.0,1.0,0.0,2.0,18.5,15.0
2017,Only the Brave,3829920.0,7872,2,1.0,3.0,43.5,1.0,0.0,3.0,0.0,62.0,18.5
2006,Flushed Away,424095.0,3812,0,1.5,8.5,11.0,1.5,0.0,8.5,0.0,21.5,10.5
1995,Heat,113277.0,1037,2,1.0,1.0,29.5,1.0,0.0,1.0,0.0,54.0,24.5
2008,Milk,1013753.0,242,1,1.0,1.0,95.0,1.0,0.0,1.0,0.0,120.0,25.0
2011,Harry Potter and the Deathly Hallows: Part 2,1201607.0,2539,3,1.0,1.0,56.0,1.0,0.0,1.0,0.0,136.0,80.0
2004,Bratz the Video: Starrin&#39; &amp; Stylin&#39;,1469259.0,4453,3,1.0,-1.0,-7.0,1.0,0.0,1.0,2.0,0.0,7.0
1994,Getting Any?,110524.0,3657,0,1.0,1.0,5.5,1.0,0.0,1.0,0.0,8.0,2.5
2017,Mary Shelley,3906082.0,8831,3,-1.0,-2.0,8.0,0.0,1.0,0.0,2.0,19.0,11.0
1963,Khaneh siah ast (The House is Black),336693.0,3939,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
1972,"Mattei Affair (Il caso Mattei), The",68346.0,6085,0,1.0,6.0,30.0,1.0,0.0,6.0,0.0,32.0,2.0
1989,Teen Witch,98453.0,4760,3,1.0,1.5,2.0,1.0,0.0,1.5,0.0,24.5,22.5
1945,Keep Your Powder Dry,37843.0,5677,3,1.0,0.5,-30.0,1.0,0.0,1.0,0.5,16.0,46.0
2013,Baggage Claim,1171222.0,4661,3,1.0,2.0,9.5,1.0,0.0,2.0,0.0,29.0,19.5
1971,"Trojan Women, The",67881.0,3194,3,1.0,0.0,-32.0,1.0,0.0,1.0,1.0,4.0,36.0
2012,"Possession, The",431021.0,3513,3,1.0,-1.5,17.0,1.0,0.0,0.0,1.5,28.5,11.5
2010,Batman: Under the Red Hood,1569923.0,2321,1,1.0,10.0,16.5,1.0,0.0,10.0,0.0,19.0,2.5
2001,Mostly Martha,246772.0,1141,3,-1.0,-1.0,5.5,0.0,1.0,0.0,1.0,15.5,10.0
1956,Forbidden Planet,49223.0,2306,0,1.0,4.0,16.5,1.0,0.0,4.0,0.0,18.0,1.5
2004,Before the Fall,384369.0,7617,1,1.0,0.0,37.5,1.0,0.0,1.0,1.0,42.5,5.0
2017,Deidra &amp; Laney Rob a Train,4144332.0,7524,3,0.5,-0.5,-3.5,0.5,0.0,0.0,0.5,17.5,21.0
2002,Lilya 4-Ever,300140.0,4526,3,1.0,1.0,15.0,1.0,0.0,1.0,0.0,30.0,15.0
1987,House II: The Second Story,93220.0,5592,3,1.0,2.0,10.5,1.0,0.0,2.0,0.0,15.5,5.0
2009,"Ugly Truth, The",1142988.0,1724,2,1.0,-4.0,15.5,1.0,0.0,0.0,4.0,52.5,37.0
2013,Cheap Thrills,2389182.0,7424,1,0.0,3.0,-1.5,0.0,0.0,3.0,0.0,7.5,9.0
1984,Body Double,86984.0,5040,2,1.0,3.0,15.5,1.0,0.0,3.0,0.0,31.5,16.0
1990,Mermaids,100140.0,443,3,1.0,-2.0,3.0,1.0,0.0,0.0,2.0,21.5,18.5
2015,Dope,3850214.0,6479,1,1.0,1.0,18.5,1.0,0.0,1.0,0.0,24.0,5.5
2006,I Do,478724.0,3080,3,0.0,5.0,-13.0,0.0,0.0,5.0,0.0,15.0,28.0
2001,Fat Girl,243255.0,3161,3,-1.0,-1.0,1.5,0.0,1.0,0.0,1.0,7.5,6.0
1969,"Passion of Anna, The",64793.0,8266,1,1.0,1.0,-3.0,1.0,0.0,1.0,0.0,6.0,9.0
2016,Hairspray Live!,5664684.0,7369,3,2.0,5.0,5.5,2.0,0.0,5.0,0.0,29.5,24.0
2011,War Horse,1568911.0,2958,1,1.0,3.5,66.0,1.0,0.0,3.5,0.0,70.5,4.5
2003,How to Lose a Guy in 10 Days,251127.0,1153,3,1.0,-2.0,26.0,1.0,0.0,1.0,3.0,40.5,14.5
1996,Primal Fear,117381.0,7658,1,1.0,1.0,26.0,1.0,0.0,2.0,1.0,38.0,12.0
2012,Barfi!,2082197.0,3669,2,0.0,2.0,4.0,0.0,0.0,2.0,0.0,9.0,5.0
1979,Rocky II,79817.0,6870,1,1.0,1.0,39.0,1.0,0.0,1.0,0.0,50.0,11.0
2019,Rocketman,2066051.0,9146,3,1.0,0.5,50.0,1.0,0.0,0.5,0.0,102.5,52.5
2004,Notre musique,360845.0,3040,1,1.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,7.0
2017,Rings,498381.0,8669,2,0.0,5.0,8.0,0.0,0.0,5.0,0.0,18.5,10.5
2005,Elektra,357277.0,6640,3,1.0,4.0,14.5,1.0,0.0,4.0,0.0,20.0,5.5
1928,Our Dancing Daughters,19237.0,9314,2,1.0,-1.0,-3.0,1.0,0.0,1.0,2.0,7.5,10.5
2013,Hemlock Grove,2309295.0,4548,3,9.0,10.5,68.0,12.0,3.0,15.0,4.5,169.0,101.0
2014,Unbroken,1809398.0,6013,0,-1.0,3.0,87.0,0.0,1.0,4.0,1.0,97.5,10.5
2018,Constantine: City of Demons,6404896.0,9020,2,1.0,6.0,0.5,1.0,0.0,7.0,1.0,3.5,3.0
2011,Atlas Shrugged: Part I,480239.0,4330,3,1.0,1.0,15.0,1.0,0.0,2.0,1.0,34.0,19.0
2005,Stay,371257.0,8532,1,1.0,1.0,5.0,1.0,0.0,1.0,0.0,24.0,19.0
2010,YellowBrickRoad,1398428.0,4038,3,2.0,2.0,2.5,2.0,0.0,2.0,0.0,5.0,2.5
1971,Trinity Is Still My Name,68154.0,9557,1,1.0,1.5,57.0,1.0,0.0,1.5,0.0,64.0,7.0
2001,Lara Croft: Tomb Raider,146316.0,412,0,1.0,4.0,16.5,1.0,0.0,5.0,1.0,21.0,4.5
2008,"Ruins, The",963794.0,5475,3,1.0,2.0,11.5,1.0,0.0,2.0,0.0,19.5,8.0
2009,Funny People,1201167.0,408,1,1.0,1.0,62.5,1.0,0.0,1.0,0.0,90.0,27.5
2017,"Beguiled, The",5592248.0,7746,3,-1.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0
2018,Float Like A Butterfly,7636672.0,8802,3,1.0,1.0,-2.0,1.0,0.0,1.0,0.0,15.0,17.0
1991,Daughters of the Dust,104057.0,2455,3,-1.0,-1.0,-0.5,0.0,1.0,0.0,1.0,25.5,26.0
1964,Old Shatterhand,57380.0,9689,1,1.0,2.0,19.0,1.0,0.0,2.0,0.0,23.0,4.0
2012,V/H/S,2105044.0,3933,1,7.5,9.5,1.5,7.5,0.0,9.5,0.0,38.0,36.5
2020,Shadow in the Cloud,9691136.0,9835,0,-1.0,0.0,8.0,0.0,1.0,1.0,1.0,9.0,1.0
1997,Career Girls,118818.0,931,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0
2011,Juan of the Dead,1838571.0,4295,1,1.0,1.0,4.5,1.0,0.0,1.0,0.0,15.0,10.5
2017,"Escape, The",6069126.0,8379,3,1.0,1.0,-2.0,1.0,0.0,1.0,0.0,2.0,4.0
2013,Dark Touch,2328549.0,5311,3,-1.0,-1.0,-6.0,0.0,1.0,0.0,1.0,8.0,14.0
1994,"Client, The",109446.0,1535,3,1.0,3.0,31.0,1.0,0.0,3.0,0.0,45.5,14.5
1938,"Dawn Patrol, The",30044.0,1238,0,1.0,3.0,32.0,1.0,0.0,3.0,0.0,32.0,0.0
2009,Fish Tank,1232776.0,888,3,-1.0,-1.0,-3.0,0.0,1.0,0.0,1.0,17.0,20.0
1942,"Major and the Minor, The",35019.0,681,3,1.0,2.0,27.5,1.0,0.0,3.0,1.0,45.0,17.5
2000,"Tigger Movie, The",220099.0,5504,0,0.5,1.5,9.0,0.5,0.0,1.5,0.0,10.0,1.0
2006,"Hello Sister, Goodbye Life",476013.0,5288,3,1.0,-1.0,0.5,1.0,0.0,1.0,2.0,13.0,12.5
2019,"Silence, The",7315484.0,8727,3,1.0,2.0,5.0,1.0,0.0,2.0,0.0,15.5,10.5
2005,Grey&#39;s Anatomy,413573.0,7256,0,33.0,-19.5,212.5,57.5,24.5,27.5,47.0,1407.0,1194.5
2013,Her,1798709.0,4860,2,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,37.0,41.5
2006,Return To Halloweentown,816520.0,2713,3,1.0,1.0,-3.5,1.0,0.0,3.0,2.0,9.5,13.0
2021,Black Widow,3480822.0,9953,3,-1.0,3.0,12.0,0.0,1.0,3.0,0.0,44.5,32.5
2019,Descendants 3,8022928.0,8816,3,1.0,-1.0,9.0,1.0,0.0,0.0,1.0,48.0,39.0
1978,I Spit on Your Grave,77713.0,4905,0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,7.5,3.5
2014,&#39;71,2614684.0,5159,0,1.0,1.0,42.5,1.0,0.0,1.0,0.0,53.5,11.0
2001,Donnie Darko,246578.0,887,3,1.0,1.0,2.5,1.0,0.0,1.0,0.0,22.5,20.0
2001,Sister Mary Explains it All,250739.0,5631,3,1.0,2.0,-1.0,1.0,0.0,2.0,0.0,16.0,17.0
1997,Scream 2,120082.0,4643,3,1.0,2.0,13.0,1.0,0.0,2.0,0.0,42.0,29.0
2010,A Bag of Hammers,1509787.0,2733,3,1.0,2.0,9.0,1.0,0.0,2.0,0.0,14.5,5.5
1941,King of the Zombies,33787.0,9192,3,1.0,1.0,2.5,1.0,0.0,1.0,0.0,8.0,5.5
2002,"Hunchback of  Notre Dame II, The",257778.0,4447,1,1.0,1.0,3.0,1.0,0.0,2.0,1.0,14.0,11.0
1969,"Prime of Miss Jean Brodie, The",64840.0,2456,3,1.0,1.0,-22.0,1.0,0.0,2.0,1.0,5.0,27.0
2002,25th Hour,307901.0,5080,2,0.0,2.0,44.0,0.0,0.0,2.0,0.0,55.5,11.5
1979,L&#39;hypothese du tableau vole,77707.0,4766,0,1.0,2.0,21.5,1.0,0.0,2.0,0.0,27.0,5.5
2000,Greenfingers,203540.0,1901,3,1.0,1.0,9.0,1.0,0.0,1.0,0.0,18.5,9.5
1995,Major Payne,110443.0,10039,0,1.0,7.0,26.5,1.0,0.0,7.0,0.0,29.0,2.5
1986,Short Circuit,91949.0,2,3,1.0,2.0,12.5,1.0,0.0,2.0,0.0,19.0,6.5
2002,Catch Me If You Can,264464.0,617,2,1.0,3.0,67.5,1.0,0.0,3.0,0.0,124.5,57.0
2014,Seventh Son,1121096.0,6191,3,1.0,4.0,20.0,1.0,0.0,4.0,0.0,29.0,9.0
2013,"Hobbit: The Desolation of Smaug, The",1170358.0,4921,3,1.0,0.0,71.5,1.0,0.0,2.0,2.0,103.5,32.0
2015,Entourage,1674771.0,6303,2,1.0,4.0,29.0,1.0,0.0,4.0,0.0,88.5,59.5
1972,Blacula,68284.0,7019,3,1.0,0.0,6.0,1.0,0.0,1.0,1.0,11.5,5.5
2018,"Favourite, The",5083738.0,8490,3,0.0,0.0,16.5,0.0,0.0,1.0,1.0,37.0,20.5
2007,Spider-Man 3,413300.0,5483,2,0.5,6.0,34.5,0.5,0.0,6.0,0.0,92.5,58.0
1999,A Walk on the Moon,120613.0,5799,3,1.0,-1.0,1.5,1.0,0.0,0.0,1.0,10.5,9.0
2014,"One I Love, The",2756032.0,5724,3,0.5,1.0,0.0,0.5,0.0,1.0,0.0,8.0,8.0
2012,Stars Above,2142955.0,3912,3,-1.0,-1.0,-9.0,0.0,1.0,0.0,1.0,14.0,23.0
1953,Summer with Monika,46345.0,5998,3,1.0,3.0,20.0,1.0,0.0,3.0,0.0,33.0,13.0
